,ticker,Date,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2019-12-28,CERN,2019-12-28,737136000.0,,654512000.0,,529454000.0,3046935000.0,4621557000.0,749669000.0,749669000.0,,-14469000.0,,,,125058000.0,5692598000.0,4942929000.0,1071041000.0,-95157000.0,,529454000.0,529454000.0
2018-12-29,CERN,2018-12-29,683663000.0,,800851000.0,,630059000.0,2883165000.0,4428977000.0,774785000.0,774785000.0,,-7987000.0,,,,170792000.0,5366325000.0,4591540000.0,937348000.0,26066000.0,,630059000.0,630059000.0
2017-12-30,CERN,2017-12-30,605046000.0,,967129000.0,,866978000.0,2632088000.0,4288181000.0,960471000.0,960471000.0,,-8012000.0,,,,100151000.0,5142272000.0,4181801000.0,854091000.0,6658000.0,,866978000.0,866978000.0
2020-12-31,EEFT,2020-12-31,,,8171000.0,281000.0,-3399000.0,625756000.0,906001000.0,153224000.0,153224000.0,,-36604000.0,,,,11475000.0,2482700000.0,2329476000.0,1576699000.0,-145053000.0,,-3304000.0,-3399000.0
2019-12-31,EEFT,2019-12-31,,,433807000.0,68000.0,346749000.0,606688000.0,1193626000.0,475194000.0,475194000.0,,-36237000.0,,,,87112000.0,2750109000.0,2274915000.0,1556483000.0,-41387000.0,,346695000.0,346749000.0
2018-12-31,EEFT,2018-12-31,,,294916000.0,169000.0,232851000.0,577239000.0,1048223000.0,364963000.0,364963000.0,,-37573000.0,,,,62785000.0,2536629000.0,2171666000.0,1488406000.0,-70047000.0,,232131000.0,232851000.0
2017-12-31,EEFT,2017-12-31,,,256335000.0,960000.0,156845000.0,501089000.0,896172000.0,300053000.0,300053000.0,,-32571000.0,,,,99395000.0,2252422000.0,1952369000.0,1356250000.0,-43718000.0,,156940000.0,156845000.0
2020-12-31,ANET,2020-12-31,486594000.0,,738863000.0,,634557000.0,289008000.0,1481886000.0,706284000.0,706284000.0,,,,,,104306000.0,2317512000.0,1611228000.0,835626000.0,32579000.0,,634557000.0,634557000.0
2019-12-31,ANET,2019-12-31,462759000.0,,862270000.0,,859867000.0,275805000.0,1544338000.0,805774000.0,805774000.0,,,,,,2403000.0,2410706000.0,1604932000.0,866368000.0,56496000.0,,859867000.0,859444000.0
2018-12-31,ANET,2018-12-31,442468000.0,,288801000.0,,328115000.0,252562000.0,1373377000.0,678347000.0,678347000.0,,-2701000.0,,,,-39314000.0,2151369000.0,1473022000.0,777992000.0,-389546000.0,,328115000.0,327926000.0
2017-12-31,ANET,2017-12-31,349594000.0,,474760000.0,,423201000.0,241903000.0,1061769000.0,470272000.0,470272000.0,,-2780000.0,,,,51559000.0,1646186000.0,1175914000.0,584417000.0,4488000.0,,423201000.0,422400000.0
2020-12-31,SSNC,2020-12-31,394200000.0,,775800000.0,,625200000.0,703800000.0,2115900000.0,1017900000.0,1017900000.0,,-249900000.0,,,,150600000.0,4667900000.0,3650000000.0,2552000000.0,-242100000.0,,625200000.0,625200000.0
2019-12-31,SSNC,2019-12-31,382200000.0,,531700000.0,,438500000.0,713100000.0,2025600000.0,930300000.0,930300000.0,,-409600000.0,,,,93200000.0,4632900000.0,3702600000.0,2607300000.0,-398600000.0,,438500000.0,438500000.0
2018-12-31,SSNC,2018-12-31,305500000.0,,125100000.0,,103200000.0,513800000.0,1408800000.0,589500000.0,589500000.0,,-280100000.0,,,,21900000.0,3421100000.0,2831600000.0,2012300000.0,-464400000.0,,103200000.0,103200000.0
2017-12-31,SSNC,2017-12-31,153300000.0,,282700000.0,,328900000.0,238100000.0,788900000.0,397500000.0,397500000.0,,-108600000.0,,,,-46200000.0,1675300000.0,1277800000.0,886400000.0,-114800000.0,,328900000.0,328900000.0
2021-01-31,SPLK,2021-01-31,777613000.0,,-901048000.0,,-907980000.0,1655345000.0,1682280000.0,-769062000.0,-769062000.0,18384000.0,-123076000.0,,,,6932000.0,2229385000.0,2998447000.0,547105000.0,-131986000.0,,-907980000.0,-907980000.0
2020-01-31,SPLK,2020-01-31,609018000.0,,-331651000.0,,-336668000.0,1568425000.0,1929138000.0,-263435000.0,-263435000.0,15130000.0,-96249000.0,,,,5017000.0,2358926000.0,2622361000.0,429788000.0,-68216000.0,,-336668000.0,-336668000.0
2019-01-31,SPLK,2019-01-31,441969000.0,,-263191000.0,,-275577000.0,1267538000.0,1458334000.0,-251173000.0,-251173000.0,15130000.0,-41963000.0,,,,12386000.0,1803010000.0,2054183000.0,344676000.0,-12018000.0,,-275577000.0,-275577000.0
2018-01-31,SPLK,2018-01-31,301114000.0,,-188861000.0,,-190218000.0,937019000.0,1052723000.0,-185410000.0,-185410000.0,15130000.0,-8794000.0,,,,1357000.0,1309132000.0,1494542000.0,256409000.0,-3451000.0,,-190218000.0,-190218000.0
2020-12-31,IONS,2020-12-31,-10048000.0,,-170032000.0,,-451286000.0,334622000.0,182240000.0,-142334000.0,-142334000.0,,-44990000.0,,,,316734000.0,729264000.0,871598000.0,547024000.0,-27698000.0,,-486766000.0,-451487000.0
2019-12-31,IONS,2019-12-31,-10048000.0,,346769000.0,213453000.0,294146000.0,286644000.0,654753000.0,368109000.0,368109000.0,,-48768000.0,,,,43507000.0,1122599000.0,754490000.0,467846000.0,-21340000.0,,303262000.0,296563000.0
2018-12-31,IONS,2018-12-31,-10048000.0,,-76156000.0,139081000.0,273741000.0,244622000.0,184052000.0,-60570000.0,-60570000.0,,-44789000.0,,,,-291141000.0,599674000.0,660244000.0,415622000.0,-15586000.0,,214985000.0,276868000.0
2017-12-31,IONS,2017-12-31,374644000.0,,-16763000.0,84267000.0,346000.0,108488000.0,139935000.0,31447000.0,31447000.0,,-44752000.0,,,,-5980000.0,514179000.0,482732000.0,374244000.0,-48210000.0,,-10783000.0,18792000.0
2021-01-02,MIDD,2021-01-02,,,268057000.0,,207294000.0,491901000.0,882048000.0,390147000.0,390147000.0,,-78617000.0,,,,60763000.0,2513257000.0,2123110000.0,1631209000.0,-122090000.0,,207294000.0,207294000.0
2019-12-28,MIDD,2019-12-28,,,462619000.0,,352240000.0,553991000.0,1103497000.0,549506000.0,549506000.0,,-82609000.0,,,,110379000.0,2959446000.0,2409940000.0,1855949000.0,-86887000.0,,352240000.0,352240000.0
2018-12-29,MIDD,2018-12-29,,,423513000.0,,317152000.0,499822000.0,1004140000.0,504318000.0,504318000.0,,-58742000.0,,,,106361000.0,2722931000.0,2218613000.0,1718791000.0,-80805000.0,,317152000.0,317152000.0
2017-12-30,MIDD,2017-12-30,,,383529000.0,,298128000.0,436491000.0,912741000.0,476250000.0,476250000.0,,-25983000.0,,,,85401000.0,2335542000.0,1859292000.0,1422801000.0,-92721000.0,,298128000.0,298128000.0
2020-12-31,ALNY,2020-12-31,585050000.0,,-855600000.0,,-858281000.0,658189000.0,414801000.0,-828438000.0,-828438000.0,,-84496000.0,,,,2681000.0,492853000.0,1321291000.0,78052000.0,-27162000.0,,-858281000.0,-858281000.0
2019-12-31,ALNY,2019-12-31,600464000.0,,-885253000.0,,-886116000.0,533655000.0,194688000.0,-939431000.0,-939431000.0,,-84496000.0,,,,863000.0,219750000.0,1159181000.0,25062000.0,54178000.0,,-886116000.0,-886116000.0
2018-12-31,ALNY,2018-12-31,463261000.0,,-760674000.0,,-761497000.0,424518000.0,73106000.0,-814673000.0,-814673000.0,,-84496000.0,,,,823000.0,74908000.0,889581000.0,1802000.0,53999000.0,,-761497000.0,-761497000.0
2017-12-31,ALNY,2017-12-31,359613000.0,,-490874000.0,,-490874000.0,230387000.0,89912000.0,-500088000.0,-500088000.0,,-84496000.0,,,,0.0,89912000.0,590000000.0,0.0,9214000.0,,-490874000.0,-490874000.0
2020-12-31,GTLS,2020-12-31,,,85200000.0,6600000.0,308100000.0,167700000.0,337800000.0,124400000.0,124400000.0,,-21900000.0,,,,14900000.0,1177100000.0,1052700000.0,839300000.0,-39200000.0,239200000.0,70300000.0,308100000.0
2019-12-31,GTLS,2019-12-31,,,34600000.0,4800000.0,46400000.0,192600000.0,309700000.0,77300000.0,77300000.0,,-18500000.0,,,,2800000.0,1215500000.0,1138200000.0,905800000.0,-42700000.0,15000000.0,31800000.0,46400000.0
2018-12-31,GTLS,2018-12-31,,,41700000.0,4500000.0,88000000.0,164000000.0,261500000.0,75600000.0,75600000.0,,-22200000.0,,,,7200000.0,1003900000.0,928300000.0,742400000.0,-33900000.0,55500000.0,34500000.0,88000000.0
2017-12-31,GTLS,2017-12-31,,,11100000.0,3000000.0,28000000.0,162300000.0,234300000.0,59800000.0,59800000.0,,-19400000.0,,,,-16600000.0,842900000.0,783100000.0,608600000.0,-48700000.0,1800000.0,27700000.0,28000000.0
2020-12-31,SIRI,2020-12-31,263000000.0,,430000000.0,,131000000.0,1468000000.0,4099000000.0,1862000000.0,1862000000.0,,-394000000.0,,,,299000000.0,8040000000.0,6178000000.0,3941000000.0,-1432000000.0,,131000000.0,131000000.0
2019-12-31,SIRI,2019-12-31,280000000.0,,1197000000.0,,914000000.0,1436000000.0,3940000000.0,1756000000.0,1756000000.0,,-390000000.0,,,,283000000.0,7794000000.0,6038000000.0,3854000000.0,-559000000.0,,914000000.0,914000000.0
2018-12-31,SIRI,2018-12-31,123000000.0,,1421000000.0,,1176000000.0,838000000.0,3061000000.0,1799000000.0,1799000000.0,,-350000000.0,,,,245000000.0,5771000000.0,3972000000.0,2710000000.0,-378000000.0,,1176000000.0,1176000000.0
2017-12-31,SIRI,2017-12-31,112000000.0,,1264000000.0,,648000000.0,773000000.0,2870000000.0,1686000000.0,1686000000.0,,-346000000.0,,,,616000000.0,5425000000.0,3739000000.0,2555000000.0,-422000000.0,,648000000.0,648000000.0
2020-12-31,SGEN,2020-12-31,,,615701000.0,,613670000.0,533835000.0,1130687000.0,596852000.0,596852000.0,,,,,,2031000.0,2175536000.0,1578684000.0,1044849000.0,18849000.0,,613670000.0,613670000.0
2019-12-31,SGEN,2019-12-31,,,-158650000.0,,-158650000.0,373932000.0,153387000.0,-220545000.0,-220545000.0,,,,,,0.0,916713000.0,1137258000.0,763326000.0,61895000.0,,-158650000.0,-158650000.0
2018-12-31,SGEN,2018-12-31,565309000.0,,-246346000.0,,-222693000.0,252596000.0,1098000.0,-251498000.0,-251498000.0,,,,,,-23653000.0,654700000.0,906198000.0,653602000.0,5152000.0,,-222693000.0,-222693000.0
2017-12-31,SGEN,2017-12-31,565309000.0,,-158887000.0,,-125530000.0,167233000.0,-28568000.0,-195801000.0,-195801000.0,,,,,,-33357000.0,482250000.0,678051000.0,510818000.0,36914000.0,,-125530000.0,-125530000.0
2020-12-31,MTZ,2020-12-31,,,425164000.0,3603000.0,322848000.0,319192000.0,1050096000.0,433153000.0,433153000.0,,-59629000.0,,,,102465000.0,6320975000.0,5887822000.0,5270879000.0,-7989000.0,,322699000.0,322848000.0
2019-12-31,MTZ,2019-12-31,,,510939000.0,4471000.0,392334000.0,299500000.0,1112944000.0,577962000.0,577962000.0,,-77026000.0,,,,116843000.0,7183188000.0,6605226000.0,6070244000.0,-67023000.0,,394096000.0,392334000.0
2018-12-31,MTZ,2018-12-31,,,365303000.0,2126000.0,259659000.0,287278000.0,970109000.0,469901000.0,469901000.0,,-82571000.0,,,,106072000.0,6909417000.0,6439516000.0,5939308000.0,-104598000.0,,259231000.0,259659000.0
2017-12-31,MTZ,2017-12-31,,,371826000.0,2554000.0,347213000.0,274503000.0,861671000.0,399119000.0,399119000.0,,-61011000.0,,,,22942000.0,6606978000.0,6207859000.0,5745307000.0,-27293000.0,,348884000.0,347213000.0
2020-12-31,FB,2020-12-31,18447000000.0,,33180000000.0,,29146000000.0,18155000000.0,69273000000.0,32671000000.0,32671000000.0,,,,,,4034000000.0,85965000000.0,53294000000.0,16692000000.0,509000000.0,,29146000000.0,29146000000.0
2019-12-31,FB,2019-12-31,13600000000.0,,24812000000.0,,18485000000.0,15341000000.0,57927000000.0,28986000000.0,28986000000.0,,,,,,6327000000.0,70697000000.0,41711000000.0,12770000000.0,-4174000000.0,,18485000000.0,18485000000.0
2018-12-31,FB,2018-12-31,10273000000.0,,25361000000.0,,22112000000.0,11297000000.0,46483000000.0,24913000000.0,24913000000.0,,,,,,3249000000.0,55838000000.0,30925000000.0,9355000000.0,448000000.0,,22112000000.0,22111000000.0
2017-12-31,FB,2017-12-31,7754000000.0,,20594000000.0,,15934000000.0,7242000000.0,35199000000.0,20203000000.0,20203000000.0,,-6000000.0,,,,4660000000.0,40653000000.0,20450000000.0,5454000000.0,391000000.0,,15934000000.0,15920000000.0
2020-12-31,EBS,2020-12-31,,,407200000.0,,305100000.0,303300000.0,857600000.0,494500000.0,494500000.0,,-31300000.0,,,,102100000.0,1555400000.0,1060900000.0,697800000.0,-87300000.0,,305100000.0,305100000.0
2019-12-31,EBS,2019-12-31,,,77400000.0,,54500000.0,269000000.0,483100000.0,155400000.0,155400000.0,,-38400000.0,,,,22900000.0,1106000000.0,950600000.0,622900000.0,-78000000.0,,54500000.0,54500000.0
2018-12-31,EBS,2018-12-31,142800000.0,,81500000.0,,62700000.0,202500000.0,320400000.0,92900000.0,92900000.0,,-9900000.0,,,,18800000.0,782400000.0,689500000.0,462000000.0,-11400000.0,,62700000.0,62700000.0
2017-12-31,EBS,2017-12-31,142800000.0,,118600000.0,,82600000.0,142900000.0,283600000.0,132100000.0,132100000.0,,-6600000.0,,,,36000000.0,560900000.0,428800000.0,277300000.0,-13500000.0,,82600000.0,82600000.0
2020-12-31,OLED,2020-12-31,83894000.0,,163529000.0,,133372000.0,61346000.0,324735000.0,157526000.0,157526000.0,,,,,,30157000.0,428867000.0,271341000.0,104132000.0,6003000.0,,133372000.0,132371000.0
2019-12-31,OLED,2019-12-31,71276000.0,,169905000.0,,138304000.0,59613000.0,311194000.0,158343000.0,158343000.0,,,,,,31601000.0,405177000.0,246834000.0,93983000.0,11562000.0,,138304000.0,137198000.0
2018-12-31,OLED,2018-12-31,53717000.0,,64311000.0,,58840000.0,46999000.0,179413000.0,56735000.0,56735000.0,,,,,,5471000.0,247414000.0,190679000.0,68001000.0,7576000.0,,58840000.0,58150000.0
2017-12-31,OLED,2017-12-31,49144000.0,,149537000.0,,103885000.0,46808000.0,264182000.0,146247000.0,146247000.0,,,,,,45652000.0,335629000.0,189382000.0,71447000.0,3290000.0,,103885000.0,102247000.0
2020-12-31,EXAS,2020-12-31,554052000.0,,-857105000.0,,-848533000.0,1071635000.0,1137067000.0,-582018000.0,-582018000.0,,-95983000.0,,,,-8572000.0,1491391000.0,2073409000.0,354324000.0,-275087000.0,,-848533000.0,-848533000.0
2019-12-31,EXAS,2019-12-31,139694000.0,,-268851000.0,,-83993000.0,674829000.0,659576000.0,-170982000.0,-170982000.0,,-61599000.0,,,,-184858000.0,876293000.0,1047275000.0,216717000.0,-97869000.0,,-83993000.0,-83993000.0
2018-12-31,EXAS,2018-12-31,67285000.0,,-175057000.0,,-175149000.0,427464000.0,337818000.0,-159471000.0,-159471000.0,,-36789000.0,,,,92000.0,454462000.0,613933000.0,116644000.0,-15586000.0,,-175149000.0,-175149000.0
2017-12-31,EXAS,2017-12-31,42099000.0,,-114584000.0,,-114397000.0,262912000.0,187684000.0,-118310000.0,-118310000.0,,-206000.0,,,,-187000.0,265989000.0,384299000.0,78305000.0,3726000.0,,-114397000.0,-114397000.0
2020-12-31,LPSN,2020-12-31,108414000.0,,-105128000.0,,-107594000.0,204930000.0,260352000.0,-54631000.0,-54631000.0,,-14629000.0,,,,2466000.0,366620000.0,421251000.0,106268000.0,-50497000.0,,-107594000.0,-107594000.0
2019-12-31,LPSN,2019-12-31,82145000.0,,-93226000.0,,-96071000.0,209381000.0,212731000.0,-80589000.0,-80589000.0,,-9999000.0,,,,2845000.0,291609000.0,372198000.0,78878000.0,-12637000.0,,-96071000.0,-96071000.0
2018-12-31,LPSN,2018-12-31,55707000.0,,-24174000.0,,-25032000.0,145117000.0,187359000.0,-15135000.0,-15135000.0,,-9999000.0,,,,858000.0,249838000.0,264973000.0,62479000.0,-9039000.0,,-25032000.0,-25032000.0
2017-12-31,LPSN,2017-12-31,40034000.0,,-17690000.0,,-18191000.0,126829000.0,160671000.0,-8032000.0,-8032000.0,,-9999000.0,,,,501000.0,218876000.0,226908000.0,58205000.0,-9658000.0,,-18191000.0,-18191000.0
2020-08-31,FDS,2020-08-31,,,427134000.0,,372938000.0,359005000.0,798665000.0,439660000.0,439660000.0,,-10929000.0,,,,54196000.0,1494111000.0,1054451000.0,695446000.0,-12526000.0,,372938000.0,372938000.0
2019-08-31,FDS,2019-08-31,,,421965000.0,,352790000.0,333870000.0,771905000.0,438035000.0,438035000.0,,-18124000.0,,,,69175000.0,1435351000.0,997316000.0,663446000.0,-16070000.0,,352790000.0,352790000.0
2018-08-31,FDS,2018-08-31,,,351838000.0,,267085000.0,319745000.0,690849000.0,371104000.0,371104000.0,,-17586000.0,,,,84753000.0,1350145000.0,979041000.0,659296000.0,-19266000.0,,267085000.0,267085000.0
2017-08-31,FDS,2017-08-31,,,344312000.0,,258259000.0,298564000.0,654599000.0,356035000.0,356035000.0,,-8200000.0,,,,86053000.0,1221179000.0,865144000.0,566580000.0,-11723000.0,,258259000.0,258259000.0
2020-07-31,CPRT,2020-07-31,,,800839000.0,,699907000.0,191703000.0,1007802000.0,816099000.0,816099000.0,,-20230000.0,,,,100932000.0,2205583000.0,1389484000.0,1197781000.0,-15260000.0,,699907000.0,699907000.0
2019-07-31,CPRT,2019-07-31,,,704951000.0,,591693000.0,181867000.0,898342000.0,716475000.0,716475000.0,,-19810000.0,,,,113258000.0,2041957000.0,1325482000.0,1143615000.0,-11524000.0,,591693000.0,591693000.0
2018-07-31,CPRT,2018-07-31,,,562511000.0,,417867000.0,176890000.0,762366000.0,585476000.0,585476000.0,,-20368000.0,,,,144504000.0,1805695000.0,1220219000.0,1043329000.0,-22965000.0,,418007000.0,417867000.0
2017-07-31,CPRT,2017-07-31,,,440100000.0,534000.0,394227000.0,181064000.0,661728000.0,480664000.0,480664000.0,,-23779000.0,,,,45839000.0,1447981000.0,967317000.0,786253000.0,-40564000.0,,394261000.0,394227000.0
2021-06-30,OTEX,2021-06-30,421447000.0,,650770000.0,1511000.0,310672000.0,887897000.0,2570445000.0,740496000.0,740496000.0,,-145646000.0,,,,339906000.0,3386115000.0,2645619000.0,815670000.0,-89726000.0,,310864000.0,310672000.0
2020-06-30,OTEX,2020-06-30,370411000.0,,345205000.0,1319000.0,234225000.0,824635000.0,2311678000.0,601898000.0,601898000.0,,-149204000.0,,,,110837000.0,3109736000.0,2507838000.0,798058000.0,-256693000.0,,234368000.0,234225000.0
2019-06-30,OTEX,2019-06-30,321836000.0,,440574000.0,1215000.0,285501000.0,727639000.0,2121437000.0,601034000.0,601034000.0,,-137487000.0,,,,154937000.0,2868755000.0,2267721000.0,747318000.0,-160460000.0,,285637000.0,285501000.0
2018-06-30,OTEX,2018-06-30,322909000.0,,386126000.0,1037000.0,242224000.0,736077000.0,2050110000.0,534195000.0,534195000.0,,-132381000.0,,,,143826000.0,2815241000.0,2281046000.0,765131000.0,-148069000.0,,242300000.0,242224000.0
2020-12-31,MNST,2020-12-31,,,1626157000.0,,1409594000.0,1184227000.0,2723880000.0,1633353000.0,1633353000.0,-94326000.0,-39000.0,,,,216563000.0,4598638000.0,2965285000.0,1874758000.0,-7196000.0,,1409594000.0,1409594000.0
2019-12-31,MNST,2019-12-31,,,1415962000.0,,1107835000.0,1103910000.0,2518585000.0,1414239000.0,1414239000.0,-94326000.0,-56000.0,,,,308127000.0,4200819000.0,2786580000.0,1682234000.0,1723000.0,,1107835000.0,1107835000.0
2018-12-31,MNST,2018-12-31,,,1293272000.0,,993004000.0,985156000.0,2295375000.0,1310219000.0,1310219000.0,-94326000.0,-60000.0,,,,300268000.0,3807183000.0,2496964000.0,1511808000.0,-16947000.0,,993004000.0,993004000.0
2017-12-31,MNST,2017-12-31,,,1201623000.0,,820678000.0,903503000.0,2137690000.0,1234187000.0,1234187000.0,-94326000.0,-80000.0,,,,380945000.0,3369045000.0,2134858000.0,1231355000.0,-32564000.0,,820678000.0,820678000.0
2021-01-29,VMW,2021-01-29,2816000000.0,,2382000000.0,,2058000000.0,4715000000.0,9724000000.0,2193000000.0,2193000000.0,,-204000000.0,,,,324000000.0,11767000000.0,9574000000.0,2043000000.0,189000000.0,,2058000000.0,2058000000.0
2020-01-31,VMW,2020-01-31,2522000000.0,,1438000000.0,,6412000000.0,4733000000.0,9012000000.0,1757000000.0,1757000000.0,,-149000000.0,,,,-4918000000.0,10811000000.0,9054000000.0,1799000000.0,-319000000.0,,6356000000.0,6412000000.0
2019-02-01,VMW,2019-02-01,2173000000.0,,1829000000.0,1026000000.0,1650000000.0,4076000000.0,8061000000.0,1812000000.0,1812000000.0,,-134000000.0,,,,239000000.0,9613000000.0,7801000000.0,1552000000.0,17000000.0,,1590000000.0,1650000000.0
2018-02-02,VMW,2018-02-02,1917000000.0,,1577000000.0,1026000000.0,437000000.0,3445000000.0,6929000000.0,1567000000.0,1567000000.0,,-74000000.0,,,,1152000000.0,8336000000.0,6769000000.0,1407000000.0,10000000.0,,425000000.0,437000000.0
2020-12-31,IPGP,2020-12-31,126898000.0,,205692000.0,1292000.0,159572000.0,180588000.0,538996000.0,231510000.0,231510000.0,,,,,,45354000.0,1200724000.0,969214000.0,661728000.0,-25818000.0,,160338000.0,159572000.0
2019-12-31,IPGP,2019-12-31,129997000.0,,248376000.0,717000.0,180234000.0,185342000.0,606209000.0,290870000.0,290870000.0,,,,,,68115000.0,1314581000.0,1023711000.0,708372000.0,-42494000.0,,180261000.0,180234000.0
2018-12-31,IPGP,2018-12-31,122769000.0,,534395000.0,687000.0,404027000.0,160244000.0,800268000.0,517255000.0,517255000.0,,,,,,130226000.0,1459874000.0,942619000.0,659606000.0,16584000.0,,404169000.0,404027000.0
2017-12-31,IPGP,2017-12-31,100870000.0,,551871000.0,687000.0,347614000.0,130469000.0,796911000.0,565572000.0,565572000.0,,,,,,204283000.0,1408889000.0,843317000.0,611978000.0,-13701000.0,,347588000.0,347614000.0
2020-12-31,VRTX,2020-12-31,,,3116798000.0,,2711647000.0,770456000.0,3639846000.0,2869390000.0,2869390000.0,,-58151000.0,,,,405151000.0,6205683000.0,3336293000.0,2565837000.0,247408000.0,,2711647000.0,2711647000.0
2019-12-31,VRTX,2019-12-31,,,1394919000.0,,1176810000.0,658498000.0,1860523000.0,1202025000.0,1202025000.0,,-58502000.0,,,,218109000.0,4162821000.0,2960796000.0,2302298000.0,192894000.0,,1176810000.0,1176810000.0
2018-12-31,VRTX,2018-12-31,,,600241000.0,,2096896000.0,557616000.0,1221582000.0,663966000.0,663966000.0,,-72471000.0,,,,-1486862000.0,3047597000.0,2383631000.0,1826015000.0,-63725000.0,,2087103000.0,2096395000.0
2017-12-31,VRTX,2017-12-31,,,-15689000.0,13727000.0,263484000.0,496079000.0,888908000.0,392829000.0,392829000.0,,-69298000.0,,,,-107324000.0,2488652000.0,2095823000.0,1599744000.0,-408518000.0,,91635000.0,263191000.0
2020-12-31,BMRN,2020-12-31,,,-42322000.0,,859100000.0,737669000.0,708067000.0,-91760000.0,-91760000.0,,-29309000.0,,,,-901422000.0,1860455000.0,1952215000.0,1152388000.0,49438000.0,,859100000.0,859100000.0
2019-12-31,BMRN,2019-12-31,,,-94811000.0,,-23848000.0,680924000.0,629575000.0,-104857000.0,-104857000.0,,-23460000.0,,,,-70963000.0,1704048000.0,1808905000.0,1074473000.0,10046000.0,,-23848000.0,-23848000.0
