,ticker,Date,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Change To Operating Activities,Repurchase Of Stock,Dividends Paid
2019-06-30,NXL.AX,2019-06-30,,5701879.0,-110394090.0,5681820.0,92099807.0,86417987.0,14685930.0,333581.0,153574.0,18474290.0,18427251.0,,,-11342548.0,-150595.0,7346457.0,-1258856.0,-16383445.0,,
2018-06-30,NXL.AX,2018-06-30,,-2958693.0,-28748112.0,5000000.0,14007330.0,9007330.0,10989512.0,6657019.0,-164127.0,21561928.0,10515000.0,,,-5034505.0,-150595.0,4862119.0,-2183972.0,2972917.0,,
2017-06-30,NXL.AX,2017-06-30,,-3028941.0,-23616802.0,5000000.0,1377376.0,1377376.0,8544585.0,2150061.0,-1034443.0,25423930.0,8665611.0,,,3249952.0,-150595.0,7422086.0,-1474138.0,1776305.0,,
2020-12-31,AND.TO,2020-12-31,,-948000.0,-20371000.0,-24665000.0,-19196000.0,13875000.0,37714000.0,11436000.0,,51003000.0,27523000.0,,-157000.0,-3040000.0,-477000.0,-3138000.0,-4966000.0,-269000.0,,-7929000.0
2019-12-31,AND.TO,2019-12-31,,-2154000.0,-6165000.0,-176357000.0,-89781000.0,172500000.0,29773000.0,-34945000.0,,61001000.0,25202000.0,,295000.0,-2630000.0,26092000.0,2436000.0,-5935000.0,-1079000.0,,-112016000.0
2018-12-31,AND.TO,2018-12-31,,4131000.0,-2497000.0,-16817000.0,-46332000.0,172500000.0,26723000.0,3509000.0,,52338000.0,23005000.0,,-204000.0,-3447000.0,-3515000.0,1461000.0,-2508000.0,171000.0,,-26000000.0
2017-12-31,AND.TO,2017-12-31,,1326000.0,-3700000.0,-16163000.0,-23338000.0,172500000.0,21678000.0,15606000.0,,42644000.0,23169000.0,,-792000.0,-3324000.0,-6175000.0,448000.0,-2419000.0,-194000.0,,-1000000.0
2021-03-31,VHT.AX,2021-03-31,2346000.0,846000.0,-23105000.0,2223000.0,41868000.0,41246000.0,-17488000.0,4200000.0,-542000.0,-14021000.0,2086000.0,,2000.0,-1342000.0,-1601000.0,1378000.0,-76000.0,-506000.0,,
2020-03-31,VHT.AX,2020-03-31,-16599000.0,6606000.0,-39315000.0,-290000.0,55236000.0,58648000.0,-20371000.0,-439000.0,278000.0,-16638000.0,1714000.0,,-14000.0,-2965000.0,-3122000.0,-1531000.0,-484000.0,-603000.0,,
2019-03-31,VHT.AX,2019-03-31,-8769000.0,2010000.0,-9463000.0,-87000.0,20694000.0,21761000.0,-11741000.0,770000.0,181000.0,-10642000.0,302000.0,,-18000.0,-1091000.0,-980000.0,514000.0,-393000.0,-626000.0,,
2018-03-31,VHT.AX,2018-03-31,10100000.0,863000.0,9941000.0,-129000.0,-121000.0,8000.0,-8818000.0,2066000.0,-39000.0,-7715000.0,181000.0,,-18000.0,-640000.0,-980000.0,769000.0,-116000.0,-70000.0,,
2021-06-27,ADH.AX,2021-06-27,,13168000.0,-11348000.0,-62618000.0,-103471000.0,,63742000.0,2048000.0,-5000.0,116872000.0,43213000.0,,-24592000.0,673000.0,-275000.0,11646000.0,-11348000.0,2820000.0,,-40578000.0
2020-06-28,ADH.AX,2020-06-28,,-994000.0,-50040000.0,-25885000.0,-40020000.0,,35281000.0,7214000.0,-33000.0,97307000.0,38606000.0,,7085000.0,-818000.0,-865000.0,235000.0,-7531000.0,10252000.0,,-13270000.0
2019-06-30,ADH.AX,2019-06-30,,5391000.0,-6959000.0,-25885000.0,-24102000.0,,29643000.0,3990000.0,34000.0,35017000.0,6394000.0,,-8960000.0,-1114000.0,-50000.0,156000.0,-6959000.0,1892000.0,,-24052000.0
2018-07-01,ADH.AX,2018-07-01,,1047000.0,-7095000.0,-17000000.0,-33587000.0,,30561000.0,-1595000.0,-4000.0,39091000.0,5719000.0,,-576000.0,-1895000.0,-50000.0,203000.0,-7095000.0,1416000.0,,-16587000.0
2021-06-30,IPH.AX,2021-06-30,,-5848000.0,-10837000.0,-43604000.0,-93553000.0,,53600000.0,-11758000.0,-17000.0,92649000.0,34068000.0,,,7121000.0,,-184000.0,-1814000.0,1643000.0,,-49949000.0
2020-06-30,IPH.AX,2020-06-30,,-12811000.0,-45487000.0,54446000.0,6566000.0,,54752000.0,47647000.0,-982000.0,87550000.0,32773000.0,,,-682000.0,,9040000.0,-2117000.0,7172000.0,,-47880000.0
2019-06-30,IPH.AX,2019-06-30,-32796000.0,-529000.0,-27950000.0,23604000.0,-21781000.0,,53111000.0,9050000.0,-2769000.0,61550000.0,10645000.0,576000.0,,-7787000.0,,2736000.0,-2274000.0,-2542000.0,,-45385000.0
2018-06-30,IPH.AX,2018-06-30,-32796000.0,-2493000.0,-42635000.0,39023000.0,-1671000.0,,40673000.0,1816000.0,-336000.0,46457000.0,9909000.0,576000.0,,-8416000.0,,1998000.0,-745000.0,2190000.0,-2727000.0,-37967000.0
2020-06-30,M7T.AX,2020-06-30,,1803201.0,-79459.0,-773772.0,41900818.0,45065495.0,169293.0,46606762.0,36992.0,4748411.0,2098748.0,-2397.0,,249614.0,-2390905.0,-199273.0,-77062.0,-1139871.0,,
2019-06-30,M7T.AX,2019-06-30,,611816.0,-820046.0,572992.0,3480802.0,3111666.0,-7058729.0,-237139.0,6147.0,-2904042.0,1940529.0,-731466.0,,-439226.0,-203856.0,-497279.0,-88580.0,772148.0,,
2018-06-30,M7T.AX,2018-06-30,100000.0,-631965.0,-18278.0,-11829.0,2027186.0,2056371.0,-4953396.0,-179638.0,-1478.0,-2187072.0,1933768.0,28268.0,,425674.0,-17356.0,-1423044.0,-84760.0,695192.0,,
2017-06-30,M7T.AX,2017-06-30,-100000.0,1279114.0,226422.0,-855894.0,5993599.0,7400370.0,-17659098.0,965714.0,-93499.0,-5160808.0,2817381.0,191722.0,,-2748018.0,-550877.0,7565851.0,-33902.0,138683.0,,
2020-06-30,BVXP.L,2020-06-30,-221662.0,133976.0,-520214.0,,-5623554.0,879673.0,7202697.0,1539146.0,,7682914.0,133569.0,41068.0,-6128.0,284546.0,,-65746.0,-339620.0,,,-6503227.0
2019-06-30,BVXP.L,2019-06-30,-96953.0,26047.0,-146843.0,,-6179815.0,41000.0,5861663.0,-449192.0,,5877467.0,67499.0,34628.0,43797.0,-117124.0,,-4415.0,-84518.0,,,-3271291.0
2018-06-30,BVXP.L,2018-06-30,-95864.0,27237.0,-169380.0,,-4933142.0,41000.0,5663347.0,819574.0,,5922097.0,58498.0,33825.0,-56918.0,-509732.0,-15.0,739665.0,-107591.0,,,-2764720.0
2017-06-30,BVXP.L,2017-06-30,-152230.0,78840.0,-118355.0,,-3052047.0,321069.0,4922289.0,786535.0,,3956937.0,39479.0,55578.0,-27240.0,-621581.0,-15.0,-434850.0,-21703.0,,,-3373116.0
2021-03-31,IOM.L,2021-03-31,,268000.0,-19154000.0,-5435000.0,-13361000.0,353000.0,10204000.0,7541000.0,,40056000.0,22631000.0,19000.0,,2516000.0,-1147000.0,1812000.0,-15192000.0,,,-7132000.0
2020-03-31,IOM.L,2020-03-31,,-627000.0,-21275000.0,-536000.0,-9916000.0,636000.0,13649000.0,5428000.0,,36619000.0,21801000.0,39000.0,,-1107000.0,-1734000.0,-24000.0,-14688000.0,,,-8282000.0
2019-03-31,IOM.L,2019-03-31,,-1563000.0,-35268000.0,13189000.0,4415000.0,292000.0,12877000.0,574000.0,,31427000.0,19590000.0,21000.0,,-1226000.0,-1075000.0,-742000.0,-16112000.0,,,-7991000.0
2018-03-31,IOM.L,2018-03-31,,6060000.0,-41497000.0,16180000.0,6490000.0,224000.0,12378000.0,589000.0,,35596000.0,18993000.0,13000.0,,-2245000.0,-1029000.0,-1686000.0,-16092000.0,,,-8885000.0
2020-12-31,RST.L,2020-12-31,,2400000.0,-11000000.0,-30100000.0,-30900000.0,,200000.0,9800000.0,,51700000.0,33100000.0,,500000.0,7800000.0,,6500000.0,-7300000.0,,-800000.0,
2019-12-31,RST.L,2019-12-31,,500000.0,-11800000.0,-31700000.0,-39700000.0,,16700000.0,5400000.0,,56900000.0,32100000.0,,-1000000.0,1000000.0,,6500000.0,-9000000.0,,-800000.0,-8000000.0
2018-12-31,RST.L,2018-12-31,,-2400000.0,-101700000.0,33600000.0,77000000.0,51600000.0,15700000.0,900000.0,,25600000.0,13200000.0,,-1000000.0,-4700000.0,-1600000.0,2800000.0,-10100000.0,,-800000.0,-6600000.0
2017-12-31,RST.L,2017-12-31,,-4100000.0,-12300000.0,3600000.0,-1300000.0,51600000.0,7800000.0,-2600000.0,,11000000.0,10700000.0,,300000.0,-4100000.0,-1600000.0,-400000.0,-5300000.0,,-800000.0,-4900000.0
2021-06-30,FCL.AX,2021-06-30,,1881013.0,-85486308.0,,56143010.0,57245894.0,-12485062.0,-25832435.0,,3510863.0,4549717.0,109871.0,,-2955358.0,-1102884.0,-1008628.0,-946292.0,,,
2020-06-30,FCL.AX,2020-06-30,,7609861.0,-18772094.0,-15000000.0,40153237.0,62612075.0,-227183.0,32928370.0,,11547227.0,2572076.0,27296.0,,-10173710.0,-7458838.0,1802702.0,-1304183.0,,,
2019-06-30,FCL.AX,2019-06-30,,3560517.0,-16062233.0,-15000000.0,-495351.0,62612075.0,-1769657.0,-3190372.0,,13367212.0,2040470.0,68855.0,,2451511.0,-495351.0,652241.0,-861575.0,,,
2018-06-30,FCL.AX,2018-06-30,,5343152.0,-13630070.0,-15000000.0,-484480.0,62612075.0,1366862.0,-3854834.0,,10259716.0,2428771.0,8103.0,,-5040941.0,-484480.0,2449854.0,-361785.0,,,
2020-09-30,TET.L,2020-09-30,,1511000.0,-24883000.0,-724000.0,-4111000.0,549000.0,9765000.0,-15826000.0,-318000.0,13486000.0,1809000.0,-69000.0,-458000.0,-1278000.0,-558000.0,2062000.0,-23909000.0,,,-3378000.0
2019-09-30,TET.L,2019-09-30,,-3614000.0,-9396000.0,1874000.0,-1006000.0,540000.0,8788000.0,8016000.0,82000.0,18336000.0,1342000.0,1174000.0,3970000.0,5293000.0,-340000.0,2471000.0,-10392000.0,,,-3080000.0
2018-09-30,TET.L,2018-09-30,,-1582000.0,2203000.0,-7594000.0,10076000.0,21419000.0,12229000.0,12780000.0,-102000.0,603000.0,1302000.0,8782000.0,-1174000.0,-9906000.0,-873000.0,-390000.0,-6190000.0,,,-2876000.0
2017-09-30,TET.L,2017-09-30,,4727000.0,-6766000.0,2284000.0,-1311000.0,355000.0,9545000.0,-6301000.0,-85000.0,1861000.0,1399000.0,-663000.0,-13607000.0,-2454000.0,-925000.0,2114000.0,-5111000.0,,,-3025000.0
2020-12-31,FDV.AX,2020-12-31,4665819.0,474878.0,-51404464.0,-296621.0,102016065.0,105589115.0,-13195217.0,46749487.0,-1813233.0,-2048881.0,3868816.0,,,1271536.0,-3276429.0,3973588.0,-172579.0,,,
2019-12-31,FDV.AX,2019-12-31,-2360677.0,156971.0,-8014158.0,-249342.0,5220694.0,5238300.0,-2388160.0,-6863209.0,20927.0,-4090672.0,1988197.0,-40177.0,,71867.0,231736.0,-5214743.0,-184638.0,-90445.0,,
2018-12-31,FDV.AX,2018-12-31,-1941252.0,316438.0,-2474860.0,428976.0,14746724.0,14402484.0,-6347932.0,6521921.0,515626.0,-6265569.0,3165212.0,1752029.0,,-333210.0,-84736.0,-3066077.0,-337013.0,-90445.0,,
2017-12-31,FDV.AX,2017-12-31,3569890.0,-89427.0,1693881.0,-393809.0,-798528.0,14402484.0,-13894501.0,-7364971.0,-1252172.0,-7008152.0,2133002.0,241511.0,,-521154.0,-404719.0,5363928.0,-197437.0,-90445.0,,
2021-03-31,MRL.L,2021-03-31,,2600000.0,-71900000.0,-76400000.0,88500000.0,169800000.0,-1700000.0,37000000.0,,20400000.0,14300000.0,,300000.0,300000.0,-4900000.0,3100000.0,-4500000.0,,,
2020-03-31,MRL.L,2020-03-31,,-1600000.0,-21800000.0,-1900000.0,17900000.0,20000000.0,-400000.0,-500000.0,,3400000.0,10500000.0,,-300000.0,-6000000.0,-200000.0,900000.0,-2900000.0,,,
2019-03-31,MRL.L,2019-03-31,,-900000.0,-37800000.0,14600000.0,40800000.0,27000000.0,1500000.0,-500000.0,,-3000000.0,3200000.0,,-1300000.0,-3600000.0,-800000.0,-2100000.0,-1800000.0,,,
2018-03-31,MRL.L,2018-03-31,,-2300000.0,-10800000.0,800000.0,12500000.0,10000000.0,-700000.0,-100000.0,,-1800000.0,1900000.0,,300000.0,-1200000.0,1700000.0,100000.0,-500000.0,,,
2021-06-30,JIN.AX,2021-06-30,,1270000.0,-21490000.0,-978000.0,-22747000.0,88000.0,26959000.0,-9120000.0,1000.0,35116000.0,2884000.0,,15000.0,-534000.0,,1160000.0,-96000.0,-1191000.0,,-21857000.0
2020-06-30,JIN.AX,2020-06-30,,-5925000.0,-15485000.0,-903000.0,-25075000.0,787000.0,25883000.0,-12324000.0,-6000.0,28242000.0,1493000.0,,15000.0,-14000.0,,649000.0,-243000.0,1686000.0,,-24959000.0
2019-06-30,JIN.AX,2019-06-30,,6085000.0,-5174000.0,-903000.0,2704000.0,23385000.0,26420000.0,36664000.0,-2000.0,39136000.0,187000.0,,26000.0,-138000.0,,1045000.0,-353000.0,1601000.0,,-15711000.0
2018-06-30,JIN.AX,2018-06-30,,73000.0,-4566000.0,-903000.0,-8083000.0,10425000.0,12127000.0,4599000.0,-1000.0,17249000.0,164000.0,100000.0,5000.0,43000.0,,659000.0,-96000.0,758000.0,,-6481000.0
2020-12-31,RBLX,2020-12-31,57009000.0,970407000.0,-97030000.0,,164972000.0,15156000.0,-253254000.0,592450000.0,168000.0,524340000.0,43808000.0,,,-156865000.0,,77750000.0,-104153000.0,-157506000.0,,
2019-12-31,RBLX,2019-12-31,399000.0,187803000.0,-84330000.0,,53112000.0,3112000.0,-70968000.0,67979000.0,12000.0,99185000.0,27664000.0,,,-40092000.0,50000000.0,17985000.0,-83264000.0,-23207000.0,,
2018-12-31,RBLX,2018-12-31,-17078000.0,176345000.0,-83150000.0,,151777000.0,2107000.0,-88075000.0,169665000.0,12000.0,101038000.0,11941000.0,,,-5299000.0,50000000.0,39932000.0,-65564000.0,-33806000.0,,
2021-06-30,PTON,2021-06-30,223500000.0,439800000.0,-585100000.0,976400000.0,916800000.0,75600000.0,-189000000.0,98700000.0,6700000.0,-239700000.0,55100000.0,-100000.0,-587200000.0,15100000.0,-81300000.0,273100000.0,-241000000.0,-268300000.0,-53900000.0,
2020-06-30,PTON,2020-06-30,-539900000.0,133400000.0,-741300000.0,976400000.0,1240200000.0,1240100000.0,-71600000.0,874000000.0,-1200000.0,376400000.0,33400000.0,100000.0,-96800000.0,11300000.0,100000.0,142300000.0,-153000000.0,217000000.0,-53900000.0,
2019-06-30,PTON,2019-06-30,-213800000.0,117300000.0,-297500000.0,976400000.0,417200000.0,9300000.0,-195600000.0,11300000.0,200000.0,-108600000.0,18400000.0,100000.0,-111300000.0,-9100000.0,-900000.0,87900000.0,-83000000.0,-19800000.0,-130300000.0,
2018-06-30,PTON,2018-06-30,-213800000.0,41000000.0,-56700000.0,-3100000.0,3100000.0,7400000.0,-47900000.0,-3900000.0,200000.0,49700000.0,5400000.0,100000.0,-9600000.0,-4100000.0,-1200000.0,9500000.0,-28000000.0,54200000.0,-130300000.0,
2020-12-31,NET,2020-12-31,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,18621000.0,-119370000.0,-27490000.0,,-17129000.0,33687000.0,397000.0,,-34475000.0,-12542000.0,74965000.0,-56375000.0,-53468000.0,-8634000.0,
2019-12-31,NET,2019-12-31,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,576511000.0,-105828000.0,114210000.0,,-38917000.0,22679000.0,44000.0,,-11711000.0,-5268000.0,39505000.0,-43289000.0,-14465000.0,-283000.0,
2018-12-31,NET,2018-12-31,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,18937000.0,-87164000.0,4545000.0,,-43281000.0,15105000.0,64000.0,,-12600000.0,-25000.0,29508000.0,-25466000.0,-8279000.0,-65000.0,
2017-12-31,NET,2017-12-31,32741000.0,4543000.0,9544000.0,-2893000.0,-149000.0,2760000.0,-10748000.0,12562000.0,,3167000.0,10712000.0,28000.0,,-5148000.0,-25000.0,3017000.0,-19031000.0,-4626000.0,-16000.0,
2020-12-31,BMBL,2020-12-31,,38412000.0,-2851680000.0,845000000.0,2866236000.0,2360412000.0,-145467000.0,70837000.0,3326000.0,52955000.0,92175000.0,-2297000.0,,-6862000.0,20824000.0,69083000.0,-11677000.0,2889000.0,,-360000000.0
2019-12-31,BMBL,2019-12-31,,1108000.0,-11396000.0,-41965000.0,-65196000.0,104000.0,66146000.0,24160000.0,-640000.0,101392000.0,6734000.0,-1722000.0,,-5971000.0,-5335000.0,21438000.0,-9674000.0,11937000.0,,-18000000.0
2018-12-31,BMBL,2018-12-31,,11089000.0,-8394000.0,-41965000.0,-37225000.0,104000.0,-21519000.0,25796000.0,-351000.0,71766000.0,5957000.0,-347000.0,,68000.0,-5335000.0,-4570000.0,-8047000.0,80741000.0,,-37225000.0
2020-12-31,DDOG,2020-12-31,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,31155000.0,-24547000.0,-372478000.0,779000.0,109091000.0,14507000.0,,,-64248000.0,-90046000.0,101480000.0,-5415000.0,-24545000.0,-1040000.0,
2019-12-31,DDOG,2019-12-31,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,714216000.0,-16710000.0,536209000.0,-21000.0,24234000.0,11618000.0,,,-47510000.0,-90046000.0,32712000.0,-13315000.0,-32302000.0,-1040000.0,
2018-12-31,DDOG,2018-12-31,-176639000.0,38840000.0,-17456000.0,730207000.0,7782000.0,7782000.0,-10762000.0,1202000.0,47000.0,10829000.0,5515000.0,,,-25322000.0,-90046000.0,5730000.0,-9662000.0,-6354000.0,-1040000.0,
2017-12-31,DDOG,2017-12-31,-176639000.0,34472000.0,-12760000.0,730207000.0,462000.0,462000.0,-2570000.0,1480000.0,-54000.0,13832000.0,2704000.0,,,-19274000.0,-90046000.0,3450000.0,-2351000.0,-6224000.0,-1040000.0,
2021-01-31,SNOW,2021-01-31,-3981906000.0,310003000.0,-4036645000.0,2090000.0,4775290000.0,4295821000.0,-539102000.0,693217000.0,-11000.0,-45417000.0,9826000.0,,,-116289000.0,-1164000.0,348126000.0,-35037000.0,-86822000.0,-30000.0,
2020-01-31,SNOW,2020-01-31,167657000.0,224077000.0,138495000.0,2090000.0,57469000.0,33739000.0,-348535000.0,19406000.0,-11000.0,-176558000.0,3522000.0,,,-116869000.0,-1164000.0,102128000.0,-18583000.0,-57867000.0,-391000.0,
2019-01-31,SNOW,2019-01-31,-358626000.0,84801000.0,-362642000.0,2090000.0,413601000.0,5018000.0,-178028000.0,-93023000.0,-11000.0,-143982000.0,1362000.0,,,-51421000.0,-1164000.0,20791000.0,-2058000.0,-27161000.0,-29644000.0,
2020-12-31,CPNG,2020-12-31,,1097737000.0,-520654000.0,246932000.0,178502000.0,28613000.0,-474895000.0,29767000.0,70365000.0,301554000.0,127519000.0,-36531000.0,-504294000.0,-4312000.0,,265517000.0,-484630000.0,-205718000.0,-97043000.0,
2019-12-31,CPNG,2019-12-31,,424260000.0,-218224000.0,-217664000.0,1184104000.0,1516378000.0,-698799000.0,631625000.0,-22412000.0,-311843000.0,70908000.0,-3944000.0,-279015000.0,-39976000.0,,258746000.0,-217823000.0,-47967000.0,-114610000.0,
2018-12-31,CPNG,2018-12-31,,408919000.0,-91834000.0,694755000.0,1242952000.0,548197000.0,-1097532000.0,439531000.0,-17122000.0,-694465000.0,53616000.0,1302000.0,-159671000.0,19974000.0,,123718000.0,-93401000.0,-43489000.0,-114610000.0,
2020-12-31,GDRX,2020-12-31,,2154000.0,-91617000.0,-7029000.0,905817000.0,997803000.0,-293623000.0,945541000.0,,131341000.0,14030000.0,,,-16139000.0,-6243000.0,435603000.0,-20553000.0,-18474000.0,-78714000.0,
2019-12-31,GDRX,2019-12-31,,515000.0,-37055000.0,-57232000.0,-54781000.0,4665000.0,66048000.0,-8550000.0,,83286000.0,11873000.0,,,-14517000.0,-2214000.0,5100000.0,-1425000.0,9186000.0,-78714000.0,
2018-12-31,GDRX,2018-12-31,,665000.0,-3458000.0,606876000.0,-24734000.0,3349000.0,43793000.0,17061000.0,,45253000.0,9406000.0,,,-12843000.0,-25613000.0,2186000.0,-804000.0,407000.0,-78714000.0,-1346355000.0
2021-01-02,SNBR,2021-01-02,,-16755000.0,-39018000.0,-11639000.0,-237993000.0,9602000.0,139189000.0,2650000.0,,279661000.0,61563000.0,,5703000.0,-11893000.0,-312000.0,18494000.0,-37100000.0,82303000.0,-235644000.0,
2019-12-28,SNBR,2019-12-28,,10661000.0,-56624000.0,26357000.0,-132555000.0,7190000.0,81845000.0,-19000.0,,189160000.0,61866000.0,,-2183000.0,4817000.0,-1023000.0,15213000.0,-59239000.0,13875000.0,-165079000.0,
2018-12-29,SNBR,2018-12-29,,-9894000.0,-45243000.0,182336000.0,-88336000.0,2788000.0,69539000.0,-2039000.0,,131540000.0,61966000.0,,-584000.0,-5483000.0,-1014000.0,18808000.0,-45515000.0,3749000.0,-272446000.0,
2017-12-30,SNBR,2017-12-30,,21779000.0,-59793000.0,28094000.0,-123922000.0,3241000.0,65077000.0,-11108000.0,,172607000.0,61291000.0,,-9272000.0,393000.0,-12000.0,18054000.0,-59829000.0,13588000.0,-155245000.0,
2020-12-31,AXON,2020-12-31,-283751000.0,74025000.0,-356526000.0,,299265000.0,307074000.0,-1724000.0,-16804000.0,1976000.0,38481000.0,12475000.0,,-52156000.0,-107762000.0,,128508000.0,-72629000.0,-14885000.0,-7809000.0,
2019-12-31,AXON,2019-12-31,-224394000.0,28980000.0,-240737000.0,,-3937000.0,114000.0,882000.0,-178672000.0,329000.0,65673000.0,11361000.0,,-4903000.0,-38830000.0,,78028000.0,-15939000.0,-9845000.0,-4051000.0,
2018-12-31,AXON,2018-12-31,6827000.0,67748000.0,-9860000.0,,219348000.0,235750000.0,29205000.0,272589000.0,-774000.0,63875000.0,10615000.0,-9860000.0,14804000.0,-67643000.0,-2275000.0,21885000.0,-11139000.0,-12739000.0,-14127000.0,
2017-12-31,AXON,2017-12-31,41130000.0,41265000.0,19082000.0,-34000.0,-3820000.0,1383000.0,5207000.0,34470000.0,737000.0,18471000.0,8041000.0,-9860000.0,-11746000.0,-35305000.0,-1750000.0,20001000.0,-10419000.0,-8992000.0,-3453000.0,
2020-12-31,MRNA,2020-12-31,-1604480000.0,3854182000.0,-1671928000.0,-6215000.0,2033193000.0,2039408000.0,-747064000.0,2388236000.0,,2026971000.0,93537000.0,,-46527000.0,-1385191000.0,,103444000.0,-67448000.0,154590000.0,,
2019-12-31,MRNA,2019-12-31,16609000.0,-68083000.0,-14945000.0,971000.0,51121000.0,50150000.0,-514021000.0,-422792000.0,,-458968000.0,31021000.0,,-46527000.0,7216000.0,,77696000.0,-31554000.0,7203000.0,,
2018-12-31,MRNA,2018-12-31,-267328000.0,-50243000.0,-373094000.0,9460000.0,1226842000.0,564453000.0,-384734000.0,522883000.0,,-330865000.0,24862000.0,622000.0,-46527000.0,832000.0,,71590000.0,-105766000.0,6828000.0,,
2017-12-31,MRNA,2017-12-31,475765000.0,-175087000.0,417364000.0,1439000.0,168000.0,212000.0,-255916000.0,86048000.0,,-331484000.0,20537000.0,-1269000.0,-46527000.0,106000.0,,41141000.0,-58401000.0,37735000.0,,-1483000.0
2020-12-31,W,2020-12-31,98483000.0,531526000.0,-236075000.0,987409000.0,352588000.0,,184996000.0,1546687000.0,13443000.0,1416731000.0,154111000.0,-124000.0,9947000.0,-14726000.0,-254584000.0,288846000.0,-186040000.0,-3857000.0,-380237000.0,
2019-12-31,W,2019-12-31,-438390000.0,393013000.0,-854837000.0,935146000.0,786504000.0,,-984584000.0,-266708000.0,-1557000.0,-196818000.0,110819000.0,-15567000.0,-15631000.0,-49187000.0,-148642000.0,225760000.0,-271742000.0,-20719000.0,-380237000.0,
2018-12-31,W,2018-12-31,-37934000.0,385647000.0,-260287000.0,562047000.0,467463000.0,,-504080000.0,290501000.0,-1536000.0,84861000.0,72242000.0,-398000.0,-18319000.0,-12792000.0,-94584000.0,127508000.0,-159205000.0,-39230000.0,-380237000.0,
2017-12-31,W,2017-12-31,16544000.0,185538000.0,-130335000.0,420449000.0,374971000.0,244000.0,-244614000.0,279120000.0,850000.0,33634000.0,51720000.0,-398000.0,-9454000.0,-18172000.0,-44160000.0,69838000.0,-100451000.0,-41552000.0,-1562000.0,
2020-12-31,FUBO,2020-12-31,,-30522000.0,-1457000.0,-2994000.0,279072000.0,282746000.0,-570333000.0,128597000.0,,-149018000.0,29508000.0,-10000000.0,,-12591000.0,,370156000.0,-166000.0,37292000.0,,
2019-12-31,FUBO,2019-12-31,-345000.0,5476000.0,1509000.0,309000.0,4353000.0,3589000.0,-34360000.0,7593000.0,,1731000.0,20965000.0,-21000.0,,7705000.0,92000.0,2733000.0,-175000.0,-1391000.0,,
2018-12-31,FUBO,2018-12-31,-345000.0,183000.0,1509000.0,-23000.0,3107000.0,3130000.0,-10610000.0,-46000.0,,-3153000.0,504000.0,-21000.0,,7705000.0,92000.0,-2896000.0,-175000.0,418000.0,,
2017-12-31,FUBO,2017-12-31,-345000.0,67000.0,-6000.0,443000.0,618000.0,175000.0,10474000.0,-46000.0,,-612000.0,504000.0,-21000.0,,10000.0,92000.0,-12319000.0,-175000.0,289000.0,,
2020-12-31,RGEN,2020-12-31,,2462000.0,-201385000.0,,305916000.0,305926000.0,59926000.0,179885000.0,12729000.0,62625000.0,27067000.0,,-29260000.0,-20436000.0,,13282000.0,-22455000.0,-1386000.0,-10000.0,
2019-12-31,RGEN,2019-12-31,,662000.0,-205308000.0,163477000.0,484867000.0,321880000.0,21411000.0,343585000.0,-3190000.0,67216000.0,20868000.0,,-9314000.0,-5684000.0,,18536000.0,-18504000.0,13201000.0,-490000.0,
2018-12-31,RGEN,2018-12-31,,2266000.0,-14037000.0,-11000.0,3407000.0,3418000.0,16617000.0,20063000.0,-2077000.0,32770000.0,15778000.0,,-4042000.0,-8696000.0,,10260000.0,-10635000.0,-3661000.0,-490000.0,
2017-12-31,RGEN,2017-12-31,19553000.0,807000.0,-98696000.0,-11000.0,129945000.0,131660000.0,28353000.0,51076000.0,2376000.0,17451000.0,10507000.0,450000.0,605000.0,-6244000.0,,-13891000.0,-5454000.0,-2686000.0,-1715000.0,
2020-12-31,CSGP,2020-12-31,10259000.0,103034000.0,-464163000.0,999210000.0,2662297000.0,1720251000.0,227128000.0,2685181000.0,941000.0,486106000.0,116944000.0,,,-36118000.0,-18297000.0,93746000.0,-48347000.0,-91154000.0,-38867000.0,
2019-12-31,CSGP,2019-12-31,10259000.0,25662000.0,-483753000.0,999210000.0,-4154000.0,25080000.0,314963000.0,-29685000.0,442000.0,457780000.0,81165000.0,,,-5014000.0,-1657000.0,94306000.0,-46197000.0,-107022000.0,-27577000.0,
